"primerid" "Pr(>Chisq)" "coef" "FDR"
"lncRNA:CR45903" 1.0544220816553e-12 0.0630310901403851 2.47529129931187e-12
"lncRNA:CR45905" 0.00132616698020865 -0.0392088067880705 0.00176934925553165
"lncRNA:CR45945" 9.8120517658964e-19 0.124430853689136 3.13207871917486e-18
"lncRNA:CR45993" 3.57104264731903e-05 0.0383898930960145 5.38355889379845e-05
"lncRNA:CR46006" 1.81713014157979e-11 -0.0327738871391651 3.98645418173713e-11
"lncRNA:CR46036" 0.000234288016513607 -0.0319625496827716 0.000331934442881931
"lncRNA:CR46083" 2.07639670591585e-06 -0.0802979250961228 3.38232182200529e-06
"lncRNA:CR46130" 7.86087259242615e-13 0.0541309804048364 1.86417522180525e-12
"lncRNA:CR46143" 3.54424517136957e-29 0.055772206419556 1.81903171295291e-28
"lncRNA:CR46156" 7.13797428725207e-46 -0.608111311061432 6.37395230597263e-45
"lncRNA:CR46231" 7.12585600940314e-05 -0.041298907125841 0.000105192403832853
"lncRNA:CR46254" 6.97579155741025e-22 -0.207021798835145 2.61311404672935e-21
"lncRNA:CR46268" 0.00121503947868207 -0.024889184615923 0.0016278264033015
"lncRNA:CR46299" 6.73518487470426e-05 0.0377143340442505 9.96008271725334e-05
"lncRNA:CR46353" 2.81899358364616e-09 0.0610976135158991 5.49369247478367e-09
"lncRNA:CR46445" 4.28107656738958e-05 0.041734008325853 6.41701813322389e-05
"lncRNA:CR46446" 6.40521944744317e-31 0.178884104138672 3.4837739020639e-30
"lncRNA:CR9284" 2.41205498840757e-11 0.0643388166182189 5.26129494346401e-11
"lncRNA:Hsromega" 1.35560714194801e-54 -0.0354934305464713 1.51799002953964e-53
"lncRNA:TS14" 1.43413751980831e-79 -0.837248863484043 2.74254243514027e-78
"lncRNA:flam" 4.22399697458891e-27 -0.106333457667119 2.0011424580971e-26
"lncRNA:let7C" 1.66139411790357e-42 -0.27896747105964 1.32531782205336e-41
"lncRNA:noe" 0.00233753851345887 -0.0521857972837371 0.00305638816558406
"lncRNA:roX1" 2.40155717913997e-259 -1.12996276013367 3.59204338079935e-257
"lncRNA:roX2" 1.22320183389347e-27 -0.397299456778323 5.95725562601464e-27
"lncRNA:sphinx" 1.48721934268984e-18 -0.254344966345775 4.68306361442484e-18
"loco" 3.43635547742816e-15 0.0500906115966842 9.24306791231159e-15
"loj" 1.09380507302911e-19 0.175189142845922 3.65591033188023e-19
"lola" 0 -1.45407961623778 0
"lost" 1.494756406121e-09 0.101825112315442 2.95284897586545e-09
"lovit" 1.2224471533597e-74 -0.484611872814366 2.13317028261268e-73
"lqf" 6.9645233084087e-08 -0.120684748581806 1.24753736593737e-07
"lt" 8.99079405594388e-18 -0.126121580961029 2.72456190349443e-17
"luna" 8.50154955358923e-92 -0.709793794913876 2.00025222081077e-90
"lute" 2.7443018877602e-08 0.00760782826547694 5.0474906921123e-08
"lva" 7.01477122070835e-06 0.0581886762540505 1.11490936896875e-05
"lwr" 1.83473731614259e-14 0.0876679866613378 4.75193560915594e-14
"mAcon1" 4.15679036009063e-09 0.0399446050590018 8.04837634214496e-09
"mEFTu1" 1.6648306273618e-06 0.0565085117036796 2.73316764695853e-06
"mRpL14" 0.00566879428907023 0.0192968816736322 0.00713154415218568
"mRpL17" 0.00436623849619977 0.0220612171982458 0.00555124675837421
"mRpL22" 0.00177962286059936 0.0370975706897529 0.00235038175345005
"mRpL27" 2.14525637458492e-06 0.0426602461529838 3.491773687043e-06
"mRpL28" 8.95163139635706e-10 0.057391947551627 1.7840616622116e-09
"mRpL30" 3.69815113994341e-07 0.0424089174773098 6.34748236642745e-07
"mRpL33" 7.5903859277925e-05 0.0279429670992961 0.000111734749615448
"mRpL42" 0.00165821890448123 0.0333557875909486 0.00219488646395936
"mRpL45" 0.00183211357029752 0.030314184257499 0.00241513743544414
"mRpL51" 0.00239505299307198 0.0236024641065706 0.00312573447646789
"mRpS16" 1.97215504736587e-06 0.0435520080340172 3.22254597673363e-06
"mRpS18A" 0.000382804476078373 0.023352708771093 0.000532973785178267
"mRpS21" 5.53685959996015e-07 0.0447198790431137 9.3350917893048e-07
"mRpS23" 9.03398828876924e-06 0.0339837963416048 1.42932916333077e-05
"mRpS5" 4.64911303112393e-11 -0.0950152716276976 9.96442444951229e-11
"mRpS7" 0.00525611769836765 0.0324832103995944 0.00663430407497399
"mRpS9" 0.00487817902249355 0.0117767896126978 0.0061796169831225
"mTerf3" 9.00327516907097e-13 -0.165464433889803 2.12306961757146e-12
"maf-S" 3.04904791547904e-17 0.115756783646522 8.98621581282634e-17
"mago" 2.22605822705595e-07 0.0503077830469852 3.8651458768285e-07
"mahe" 4.68790385926349e-10 0.0618205741458022 9.48451273555338e-10
"mamo" 9.19562869820642e-120 -0.792600675368831 3.08090343904708e-118
"mav" 5.77497947707144e-10 0.00241675269073609 1.16557176144459e-09
"mbf1" 0.00179701485273495 -0.0785049047048569 0.00237036163882014
"mbl" 0 -1.34390657764793 0
"mbm" 9.77869579887807e-06 -0.0402504620770133 1.54307377564813e-05
"mbt" 0.00262148220668243 -0.0256217908089829 0.00340743869695407
"me31B" 1.29305243227069e-05 0.0189148048750769 2.02365604871062e-05
"mei-P26" 4.47467218734036e-65 -0.50656898962277 6.57541302476541e-64
"meigo" 8.94926976644985e-17 0.0836840769818983 2.59194618132033e-16
"mew" 1.75186484634735e-77 -0.429197982409178 3.2320748795166e-76
"mfas" 8.56434897304655e-155 -0.783975796384904 4.71940703935776e-153
"mge" 6.20955899325753e-06 0.0496515882055195 9.88693778746746e-06
"mgl" 0 -1.77314463270933 0
"mgr" 8.78248653699454e-10 0.0512640903217171 1.75314840881473e-09
"milt" 1.04582902490159e-05 -0.09956589083721 1.64597217447871e-05
"mino" 1.99667020751271e-14 -0.123334184092452 5.1617622401625e-14
"mld" 1.25891985831686e-96 -0.650673600186603 3.2148514430677e-95
"mle" 9.71162638844252e-05 -0.0431916498232204 0.000141567320970405
"mlt" 4.72968004026609e-32 0.118817019048096 2.69495238212713e-31
"mnb" 1.05330564707826e-33 -0.230567290867808 6.39310731878803e-33
"mnd" 1.54751042567459e-06 0.010555367355212 2.5475525403794e-06
"mod" 3.10052614148602e-05 -0.0142159287611349 4.69960314170954e-05
"mod(mdg4)" 7.16628942443577e-30 -0.129307302205499 3.76567379040615e-29
"mrj" 2.96258935200659e-08 -0.119393222646354 5.4394231504619e-08
"mrva" 1.46347026160272e-05 0.0805822192799627 2.2750606739392e-05
"msk" 6.76204238770022e-07 0.0280363284059586 1.13459268909008e-06
"msn" 2.35327702779694e-14 -0.116527341868804 6.05748260136053e-14
"msopa" 1.5221979253119e-180 0.634820117704979 1.13838659128683e-178
"msps" 1.63355056709009e-06 -0.0495590221483209 2.68286657842089e-06
"mt:ATPase6" 2.7442996833792e-64 0.6025443816895 3.93600242260003e-63
"mt:CoI" 1.21127509903901e-91 0.738569428802451 2.81823339709744e-90
"mt:CoII" 5.29376745311451e-101 0.74768571849139 1.42117295472074e-99
"mt:CoIII" 1.09815575995419e-107 0.804955128026434 3.28505451620582e-106
"mt:Cyt-b" 2.39811731033639e-75 0.694377043669661 4.27375118965481e-74
"mt:ND1" 5.41831228180021e-27 0.0898919444262164 2.55251876672433e-26
"mt:ND2" 1.04530317337291e-23 0.115989649593294 4.28768823710652e-23
"mt:ND3" 1.13405143827434e-24 0.14577642345014 4.92166572382689e-24
"mt:ND4" 1.01877806613676e-47 0.359162000708485 9.50254463470101e-47
"mt:ND5" 1.34181070664723e-47 0.311501701827001 1.24600958745867e-46
"mt:ND6" 5.32200799534226e-39 0.191560635337339 3.82308224433849e-38
"mt:lrRNA" 2.80667345019168e-39 0.508233279103865 2.04423450598308e-38
"mt:srRNA" 9.93418989476425e-12 0.0777991870977283 2.20947356767247e-11
"mtd" 4.26007009961251e-75 -0.620073417693705 7.49629141898202e-74
"mtg" 3.04300862896977e-20 -0.152064060496482 1.05062820594603e-19
"mtgo" 0 -2.58087747473437 0
"mthl3" 1.19849035866043e-08 -0.103508309029051 2.25079713994165e-08
"mts" 0.00495970671277023 0.0544424342769243 0.00627719906711446
"mub" 0.00112324731217093 -0.0824372803314673 0.00150967899337993
"muc" 2.84875560780931e-11 0.0706721466832937 6.17205819219109e-11
"mura" 0.000612587953317749 0.0222848015586922 0.000838678767079024
"mwh" 8.21175498708582e-13 -0.0675106581571916 1.94408309134626e-12
"myo" 1.31516738665182e-05 0.0513072611494151 2.0567292812912e-05
"nAChRalpha1" 9.81780278367397e-120 -0.901106679900937 3.26325063952592e-118
"nAChRalpha4" 3.15288852395718e-27 -0.0908026297748539 1.50733985597405e-26
"nAChRalpha6" 2.21952037822534e-31 -0.203483724276254 1.23280521803816e-30
"nahoda" 2.74188377731281e-59 0.120725540829416 3.49027637063406e-58
"nclb" 0.000520058883958284 0.0346591868167255 0.000715508083448519
"ncm" 0.00488627793461252 -0.056177389492123 0.00618800483524561
"nej" 1.22109476275629e-22 -0.213690342972547 4.76602503860515e-22
"nkd" 1.38300043785365e-92 -0.585252314408556 3.3479802507116e-91
"nmd" 1.60915211059718e-13 0.0808401599189477 3.9665268035203e-13
"nmo" 6.22069534081195e-13 -0.108956273334933 1.48530627635807e-12
"nocte" 1.45606342156721e-12 -0.121964300385691 3.39159070204408e-12
"nompB" 4.39353239901232e-89 -0.83060965848212 9.73550988733523e-88
"nonA" 2.23255048685422e-25 -0.177203745396047 9.97857143964297e-25
"nrv1" 2.85060048675523e-05 0.00798225322595986 4.33647469616088e-05
"nrv2" 1.18527355973583e-09 0.0685235934225164 2.35145697213342e-09
"nsl1" 7.76798174660198e-21 -0.140608570796043 2.77106537945222e-20
"nudE" 1.18357827723973e-22 -0.158857505894061 4.62822205889821e-22
"nuf" 3.55463323956879e-05 -0.0161299147722227 5.36268155883072e-05
"numb" 4.42323498519616e-12 0.0159557056161909 1.00295117043863e-11
"nvd" 9.36964636074043e-07 -0.0349064144134325 1.56334975931398e-06
"obst-E" 3.69329590115043e-11 0.112318590374888 7.95245410489356e-11
"odd" 4.39371421561203e-31 0.0877611098743799 2.41481300984031e-30
"ogre" 1.61595591843781e-128 -0.997009181540522 6.44535560611193e-127
"olf186-F" 4.91766617984104e-09 -0.0934464828374822 9.47340660587594e-09
"olf186-M" 7.10711809620719e-14 0.0379214438464594 1.79304883053709e-13
"orb2" 2.70784817808382e-33 -0.321433188354873 1.62006688140215e-32
"osa" 4.54056766703922e-11 -0.141613790014842 9.74175071186488e-11
"ova" 1.41236477307312e-11 -0.0806486452823074 3.11807257228794e-11
"ovo" 5.10954575095076e-08 -0.0724254027322107 9.2635400887367e-08
"ox" 1.57540275951257e-12 0.0708691017012762 3.66543708713259e-12
"oys" 7.01749819007308e-13 0.0349735444407309 1.6679501940991e-12
"p115" 2.94516697538726e-07 0.0519033502224645 5.07795771631199e-07
"p120ctn" 2.62726975136825e-23 -0.12230451221939 1.05595064479177e-22
"p23" 8.22317726188468e-07 0.0648410307175031 1.37534610114908e-06
"p24-1" 5.004985849103e-31 0.25451090197321 2.73640740679417e-30
"p47" 1.81847339441661e-12 0.0466589275161806 4.21692501429501e-12
"pAbp" 1.25120692727228e-26 0.33840524030281 5.84175541963915e-26
"pHCl-1" 9.97528145543392e-68 -0.35787864841675 1.55302894926979e-66
"pan" 3.68872835891974e-32 -0.299540591140349 2.11043638895572e-31
"par-1" 8.25307496233453e-124 -0.837178270895612 2.95417760190231e-122
"path" 2.05254609495777e-12 0.0548247599178372 4.74134751554504e-12
"pck" 9.33291122591215e-18 0.0800210549890536 2.82211062917835e-17
"pcs" 6.41773248080551e-18 0.0588929609841333 1.9604276899791e-17
"pdgy" 1.03541743666564e-05 0.0611497745213136 1.63081166782839e-05
"pen-2" 0.000332044828861398 0.0309393648879143 0.000465707884551753
"pes" 8.12598387817425e-13 -0.0567420193227987 1.92486541186616e-12
"ph-p" 4.60897650751995e-30 -0.115702320210094 2.44025203710411e-29
"pico" 4.7250741286914e-14 -0.076433745690843 1.20222420722719e-13
"pigs" 2.8523541710647e-91 -0.592380942288395 6.52768266033823e-90
"pio" 6.97101273255401e-05 -0.021720532810965 0.000102979193382491
"pix" 2.79294887105082e-42 0.245147510032057 2.21488623926851e-41
"plum" 2.40937755044646e-105 -0.807350445821263 6.91128300086972e-104
"plx" 1.47124776995551e-05 0.0371394805813154 2.28630265698467e-05
"pnt" 1.31268571710162e-88 -0.509162954651627 2.86329572042791e-87
"pod1" 2.56866529470331e-10 -0.0745996171456453 5.27331875206738e-10
"poe" 6.30845691222209e-08 0.0330076905633074 1.13535958523361e-07
"poly" 4.66505896483119e-13 0.0620653133803851 1.12347711010426e-12
"porin" 8.51905882836032e-19 0.190291153026148 2.7234975857384e-18
"ppk22" 2.80965095837292e-27 0.277352692521008 1.3478600473844e-26
"pr" 7.72349345960781e-06 0.0429835832183572 1.2247629916258e-05
"prage" 1.39955614581498e-149 -1.13398693095552 6.89569545726252e-148
"prd" 2.82763432394976e-05 0.00764715507873501 4.30466468509692e-05
"pre-rRNA:CR45845" 3.97984601758145e-146 -0.965586107984121 1.91581553122197e-144
"prel" 0.000415898442803651 0.0411776629428578 0.000577131437528725
"prtp" 6.4417565545026e-08 0.0411751959200351 1.15636847193557e-07
"ps" 4.50939837295099e-194 -0.884292409096595 4.10551312737364e-192
"psq" 6.5246547944577e-94 -0.688181101902265 1.59796808650227e-92
"puc" 2.52564940453116e-44 -0.386534649830453 2.14552123857536e-43
"pum" 7.92876610135076e-10 -0.0854404962328641 1.58954870428229e-09
"puml" 2.08014395421048e-16 0.0514088490595918 5.9303219062175e-16
"px" 2.76464235229904e-51 -0.285765247932646 2.80346783811825e-50
"pxb" 4.72697017720338e-39 -0.149163833409844 3.40732376972939e-38
"pyd" 9.53703544794428e-15 -0.0308162466516126 2.50886334522554e-14
"pyr" 1.56089826711728e-99 -0.740593302089066 4.11134713376551e-98
"qkr58E-1" 9.47322891252849e-36 -0.368692673503256 6.17973250555597e-35
"qkr58E-3" 0.00326738569519742 -0.0623157054821591 0.00420393588064111
"qsm" 3.67214354613712e-10 0.0351378938327044 7.47435535178976e-10
"qtc" 0.000175874694186846 0.0353729906390631 0.000251215286239601
"qua" 1.13154390627207e-59 0.161041976684921 1.46262527144056e-58
"raptor" 1.27186365562267e-20 -0.115743940791545 4.50259086200149e-20
"ras" 6.73310244394258e-06 0.0209445550633805 1.0713614375088e-05
"raskol" 1.41850057683551e-12 -0.127117552289337 3.30772851658525e-12
"rb" 2.04516425680093e-13 -0.0683878216817741 5.01178929636179e-13
"rdgA" 9.63871699106818e-50 -0.353308814832957 9.38766203688222e-49
"rdx" 1.19154672621106e-209 -1.24387401574299 1.24754942234298e-207
"red" 6.46423642413573e-10 0.0284845692581315 1.30154914155194e-09
"ref(2)P" 6.13540210565232e-06 0.0857240669975817 9.7774216204231e-06
"regucalcin" 3.00185343082631e-25 0.345174459215889 1.331754466981e-24
"retm" 9.5973417238119e-12 0.0406886943474178 2.13568900846569e-11
"retn" 2.55750077538236e-32 -0.317090212618966 1.47328930499331e-31
"rgn" 2.88312285588877e-12 0.0145758384841874 6.61980182042882e-12
"rhea" 3.38543808147481e-14 0.0317078237441847 8.66639039438661e-14
"rho-4" 1.8507523333203e-06 0.0204524761635719 3.03126741178938e-06
"rin" 4.92615235517543e-18 -0.272526843031561 1.51585055572922e-17
"ringer" 2.47630581631391e-23 0.0726306408902119 9.96231388926288e-23
"rl" 0 -1.48088356490428 0
"rngo" 1.96966091982036e-05 -0.00308821217728924 3.03716492349326e-05
"rno" 1.0749820431878e-08 -0.0648242106871434 2.02520233777351e-08
"robl" 2.59538871584414e-10 0.0447218336777856 5.32556979027696e-10
"robo1" 0.000767275681000995 -0.0239755860955101 0.00104329563377668
"roh" 3.93390514786338e-33 0.260777986692272 2.34355544228334e-32
"rols" 2.23457175254661e-64 -0.523722464917551 3.2381960206454e-63
"roq" 2.70320997076307e-05 -0.0432827710267319 4.12424166031175e-05
"rost" 2.39526708802336e-05 -0.0423291621194796 3.66509995054506e-05
"rudhira" 7.46218900078173e-14 -0.23419746526255 1.88036387095511e-13
"sNPF" 9.9609880087359e-41 -0.184656572044399 7.58483959647018e-40
"san" 1.35433216092716e-05 0.0461956091057347 2.11166905806513e-05
"sano" 9.8065752942691e-124 -0.735857201678306 3.48050316376263e-122
"sbb" 7.55794213137206e-46 -0.353072008960112 6.72031032827732e-45
"sbr" 1.00360898907305e-27 -0.202258112298004 4.91592332893326e-27
"scaf6" 4.45848854311579e-22 -0.13782263114629 1.68673441902158e-21
"scb" 9.22110558029205e-08 -0.0749961377710716 1.63427804359979e-07
"scf" 1.27846574732114e-06 -0.0265774379554103 2.1129497039388e-06
"schlank" 1.61235844479216e-06 0.0486548040119168 2.65118067011762e-06
"scny" 0.000449173078438189 -0.0542205508956064 0.000621247309279767
"scramb1" 0.000211421023577598 -0.0774810490668862 0.000300553715798703
"scrib" 2.74737669623134e-142 -1.06227651024498 1.26439709932054e-140
"scu" 1.33160834737846e-08 0.0791722308110707 2.49074397446226e-08
"scyl" 1.57983368087757e-63 -0.577152458090297 2.22024948171653e-62
"sd" 3.61202723728357e-97 -0.772511364387626 9.28047243542552e-96
"sdk" 1.42936319857903e-89 -0.778388941152632 3.18413461470691e-88
"sds22" 0.00391004286309752 0.0255093256787358 0.00500007923989387
"sdt" 4.4702276132881e-22 -0.227958888698488 1.68964920978796e-21
"sel" 1.73948225415579e-24 0.179462168765772 7.41848439959721e-24
"senju" 2.70507944798809e-12 0.0702477647397602 6.2212370830171e-12
"sesB" 2.90127113795728e-15 0.141780520037047 7.84410815091355e-15
"sff" 2.85100469272274e-67 -0.240721999682857 4.34182096477193e-66
"sgg" 3.80404217439081e-69 -0.490158852730098 6.1274340870572e-68
"sgl" 0.000768401342432983 -0.0245226545035449 0.00104448712174922
"sgll" 4.331484781473e-11 0.0514351355534656 9.30746960739299e-11
"shep" 1.65702269468152e-155 -0.837181012203074 9.25281472710162e-154
"shg" 1.10303615196907e-06 0.0186246745056877 1.83459706292552e-06
"shn" 2.05654582120499e-07 -0.149556757557519 3.57526521345227e-07
"shot" 2.81805771152582e-68 -0.472315920970951 4.45359460221515e-67
"shrb" 3.04834825941618e-06 0.0675214131726325 4.94058920682467e-06
"sick" 3.81058203670677e-74 -0.598823863379266 6.62187451026056e-73
"sima" 4.87238395751626e-36 -0.27359613971399 3.22362464677379e-35
"sina" 0.00219447106484138 -0.067291771721675 0.00287470904584163
"sip3" 0.000121362145564104 0.0256026972018493 0.000175991920229386
"sit" 1.26869159042801e-103 0.363228088805142 3.61447644946429e-102
"siz" 2.4660647739687e-08 -0.0459012305717375 4.55164182359072e-08
"skd" 3.94138592544378e-28 -0.228438257619307 1.95343482316669e-27
"sky" 5.55083249161741e-05 -0.0182681675049394 8.24942742189273e-05
"slf" 3.18207756683608e-21 0.0305335232181101 1.15481289860568e-20
"slgA" 0.00129026177714113 -0.0562185344601409 0.00172364157022873
"slif" 7.27860122519442e-05 0.00988011392669598 0.000107220478125622
"slmb" 6.14869686509278e-05 0.0380057773471214 9.12499733203706e-05
"slv" 3.29675168082866e-20 0.186953197828144 1.13542730586434e-19
"sm" 0 -2.15674091166828 0
"smash" 8.13007576267641e-89 -0.562298594466451 1.79203985758362e-87
"smt3" 4.01858577689833e-07 0.0473050847876107 6.87212626935492e-07
"snRNA:7SK" 3.59961977394129e-05 -0.0467320516845081 5.42468787810943e-05
"snRNP-U1-70K" 1.09429888155319e-12 -0.142595052901053 2.56459077557065e-12
"snRNP-U1-C" 0.00737783650800835 0.022950829480759 0.00920142325656313
"sni" 0.00510429242960357 0.00955581346290873 0.00645044559299328
"snky" 0.00112662154510865 -0.0295363478048486 0.00151372827427495
"sno" 3.49357245391432e-19 -0.115645392453414 1.13683616449054e-18
"snu" 4.30275664269529e-122 0.330174520110347 1.51428107727797e-120
"sov" 5.32214426109811e-38 -0.250965383762349 3.72882474720878e-37
"sowah" 4.32623158130352e-29 -0.240324423523367 2.21494594896078e-28
"spen" 2.17374216051972e-208 -0.971600672774453 2.22039808981868e-206
"spg" 2.41948038700288e-13 -0.0726467093008832 5.90144662828659e-13
"sphinx1" 1.41656482603296e-17 0.107918122778915 4.23452783113922e-17
"sphinx2" 5.71463353671265e-31 0.254050128297236 3.11626110048862e-30
"spi" 1.81372879610681e-11 -0.0583144148944138 3.98107767195773e-11
"spin" 4.4716351256475e-57 0.202281121154794 5.33538686786659e-56
"spok" 1.78022136662818e-40 -0.127957128785314 1.34092933155374e-39
"spoon" 3.12890415367362e-30 -0.360485230561472 1.66081756598037e-29
"spri" 2.23324514313742e-73 -0.452787587914288 3.80196368270713e-72
"spt4" 0.00014056840001768 0.0452889257115984 0.000202581025214744
